name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Colombo, Western, Sri Lanka",2024-12-15,90.8,76.7,82.2,97.3,76.7,85.2,72.9,75.8,0.01,100.0,4.17,rain,0.0,0.0,27.1,13.9,21.2,1009.9,43.6,6.4,238.7,20.7,8.0,10.0,2024-12-15T06:14:17,2024-12-15T17:57:35,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-12-16,84.0,75.3,79.8,92.4,75.3,82.5,74.8,85.4,0.002,100.0,4.17,rain,0.0,0.0,26.2,13.6,25.7,1009.9,93.8,6.1,82.5,7.1,4.0,10.0,2024-12-16T06:14:47,2024-12-16T17:58:03,0.53,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2024-12-17,85.8,75.3,80.2,95.6,75.3,84.1,75.4,85.9,0.017,100.0,4.17,rain,0.0,0.0,25.3,11.2,9.1,1009.2,82.7,5.0,158.1,13.7,6.0,30.0,2024-12-17T06:15:18,2024-12-17T17:58:31,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,remote,43466099999"
"Colombo, Western, Sri Lanka",2024-12-18,89.4,75.3,80.9,98.0,75.3,84.5,75.0,83.6,0.001,100.0,4.17,rain,0.0,0.0,19.0,10.5,352.7,1008.7,65.1,6.9,193.0,16.5,7.0,30.0,2024-12-18T06:15:48,2024-12-18T17:59:00,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2024-12-19,87.9,77.1,81.8,105.5,77.1,88.3,77.0,86.3,0.63,100.0,8.33,rain,0.0,0.0,14.8,8.1,254.2,1009.0,57.5,5.9,206.1,17.8,7.0,30.0,2024-12-19T06:16:18,2024-12-19T17:59:29,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2024-12-20,89.4,77.1,82.8,102.8,77.1,89.8,77.0,83.6,0.023,100.0,12.5,rain,0.0,0.0,18.3,13.9,204.2,1009.2,47.0,6.9,203.3,17.6,8.0,30.0,2024-12-20T06:16:48,2024-12-20T17:59:58,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-12-21,87.9,77.1,82.4,102.2,77.1,90.0,77.4,85.6,0.007,100.0,4.17,rain,0.0,0.0,16.8,9.2,252.8,1009.0,62.5,6.7,174.0,14.9,6.0,30.0,2024-12-21T06:17:18,2024-12-21T18:00:28,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-12-22,90.0,78.9,83.2,106.5,78.9,91.5,77.9,85.1,0.016,100.0,4.17,rain,0.0,0.0,18.6,8.6,324.8,1009.5,56.9,6.4,227.8,19.7,8.0,30.0,2024-12-22T06:17:48,2024-12-22T18:00:58,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2024-12-23,91.5,76.1,81.4,96.3,76.1,83.8,73.6,80.1,0.0,0.0,0.0,,0.0,0.0,18.6,8.6,353.1,1009.8,29.8,6.5,255.2,21.9,9.0,10.0,2024-12-23T06:18:18,2024-12-23T18:01:28,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999,VCBI"
"Colombo, Western, Sri Lanka",2024-12-24,88.2,71.7,79.8,94.5,71.7,81.9,71.6,78.5,0.0,0.0,0.0,,0.0,0.0,14.1,8.6,297.2,1010.3,20.7,7.0,249.1,21.5,9.0,10.0,2024-12-24T06:18:47,2024-12-24T18:01:58,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2024-12-25,89.0,71.7,80.0,96.1,71.7,82.6,71.8,78.1,0.0,0.0,0.0,,0.0,0.0,15.4,5.8,274.2,1011.1,21.0,6.7,239.5,20.7,9.0,10.0,2024-12-25T06:19:16,2024-12-25T18:02:29,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2024-12-26,87.9,71.7,80.6,96.4,71.7,84.2,73.0,79.5,0.004,100.0,4.17,rain,0.0,0.0,15.7,8.8,333.2,1012.0,25.1,6.5,257.8,22.4,9.0,10.0,2024-12-26T06:19:44,2024-12-26T18:03:00,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2024-12-27,89.0,75.3,81.5,101.4,75.3,86.0,74.9,81.4,0.004,100.0,4.17,rain,0.0,0.0,13.9,6.9,351.0,1012.3,46.8,6.7,224.7,19.3,8.0,10.0,2024-12-27T06:20:12,2024-12-27T18:03:31,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43450099999,43467099999,43486099999,remote,43466099999"
"Colombo, Western, Sri Lanka",2024-12-28,90.8,76.8,82.1,99.9,76.8,85.9,73.5,76.7,0.004,100.0,4.17,rain,0.0,0.0,16.8,13.9,6.1,1011.7,59.2,7.0,219.6,18.9,8.0,30.0,2024-12-28T06:20:40,2024-12-28T18:04:02,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-12-29,89.7,76.8,82.0,100.1,76.8,86.3,74.0,77.8,0.0,0.0,0.0,rain,0.0,0.0,21.3,15.6,358.4,1011.3,50.8,6.9,237.2,20.5,9.0,30.0,2024-12-29T06:21:07,2024-12-29T18:04:33,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-12-30,88.2,75.3,81.0,98.0,75.3,84.4,75.4,84.3,0.094,100.0,8.33,rain,0.0,0.0,17.4,12.8,359.9,1010.9,46.3,6.6,178.5,15.3,7.0,30.0,2024-12-30T06:21:34,2024-12-30T18:05:04,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-12-31,86.7,77.1,80.9,98.4,77.1,85.3,75.6,84.7,0.0,0.0,0.0,rain,0.0,0.0,19.0,11.4,34.0,1010.2,61.7,6.9,163.9,14.1,7.0,30.0,2024-12-31T06:22:00,2024-12-31T18:05:35,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2025-01-01,85.8,75.3,78.2,93.8,75.3,79.6,74.0,87.6,0.004,100.0,4.17,rain,0.0,0.0,27.3,13.9,27.6,1009.8,69.6,7.6,125.0,10.8,5.0,30.0,2025-01-01T06:22:26,2025-01-01T18:06:06,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2025-01-02,84.3,75.0,78.7,90.9,75.0,80.1,71.9,80.6,0.067,100.0,4.17,rain,0.0,0.0,25.7,11.4,24.9,1010.6,78.3,5.6,115.8,9.9,6.0,10.0,2025-01-02T06:22:51,2025-01-02T18:06:37,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2025-01-03,89.4,75.0,81.2,96.5,75.0,83.7,71.0,72.7,0.0,0.0,0.0,rain,0.0,0.0,26.8,12.8,23.3,1010.2,44.3,5.1,190.6,16.4,8.0,10.0,2025-01-03T06:23:16,2025-01-03T18:07:08,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2025-01-04,86.1,75.3,80.4,93.7,75.3,83.0,71.0,74.0,0.0,0.0,0.0,rain,0.0,0.0,24.6,10.3,14.4,1010.3,57.1,6.3,217.7,18.7,8.0,10.0,2025-01-04T06:23:40,2025-01-04T18:07:38,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2025-01-05,89.4,75.3,80.9,96.5,75.3,83.6,71.7,75.0,0.0,0.0,0.0,,0.0,0.0,20.1,11.4,0.6,1010.6,53.4,6.7,249.6,21.6,9.0,10.0,2025-01-05T06:24:03,2025-01-05T18:08:09,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2025-01-06,87.9,73.5,79.9,92.9,73.5,81.5,69.7,72.8,0.0,0.0,0.0,,0.0,0.0,20.4,9.7,3.7,1010.7,50.8,6.9,263.2,22.8,9.0,10.0,2025-01-06T06:24:26,2025-01-06T18:08:39,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2025-01-07,88.2,71.7,79.3,96.4,71.7,82.3,72.8,81.9,0.0,0.0,0.0,rain,0.0,0.0,14.5,9.2,4.5,1010.3,26.6,175.3,248.5,21.4,8.0,30.0,2025-01-07T06:24:47,2025-01-07T18:09:09,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2025-01-08,87.9,73.5,81.2,96.3,73.5,84.6,72.9,77.4,0.0,0.0,0.0,rain,0.0,0.0,17.9,11.4,359.0,1010.0,30.1,6.9,255.4,22.2,9.0,30.0,2025-01-08T06:25:09,2025-01-08T18:09:39,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2025-01-09,89.0,75.3,81.8,100.3,75.3,86.1,72.6,74.5,0.0,0.0,0.0,rain,0.0,0.0,20.8,13.9,10.8,1010.4,57.7,6.5,230.8,19.9,8.0,60.0,2025-01-09T06:25:29,2025-01-09T18:10:09,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2025-01-10,89.7,77.1,82.2,102.8,77.1,86.8,74.4,78.3,0.0,0.0,0.0,rain,0.0,0.0,26.2,14.8,25.8,1011.3,55.2,7.4,233.0,20.1,9.0,60.0,2025-01-10T06:25:49,2025-01-10T18:10:38,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,remote,43466099999"
"Colombo, Western, Sri Lanka",2025-01-11,86.1,76.8,80.2,91.1,76.8,81.9,71.6,76.2,0.0,0.0,0.0,,0.0,0.0,28.2,14.3,24.3,1011.5,67.2,6.6,171.0,14.6,7.0,30.0,2025-01-11T06:26:08,2025-01-11T18:11:07,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2025-01-12,82.5,75.3,77.6,91.1,75.3,78.5,75.1,92.3,0.06,100.0,8.33,rain,0.0,0.0,30.2,18.3,17.5,1010.9,98.3,6.1,102.9,8.8,4.0,30.0,2025-01-12T06:26:26,2025-01-12T18:11:36,0.44,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2025-01-13,91.2,73.5,81.0,100.7,73.5,84.7,73.4,79.5,0.001,100.0,4.17,rain,0.0,0.0,20.4,12.8,28.1,1008.9,52.1,6.6,231.1,19.9,8.0,30.0,2025-01-13T06:26:43,2025-01-13T18:12:04,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2025-01-14,84.0,75.3,78.6,91.2,75.3,80.1,74.9,89.0,0.029,100.0,4.17,rain,0.0,0.0,19.2,13.0,27.2,1010.3,78.1,7.3,85.0,7.4,5.0,10.0,2025-01-14T06:27:00,2025-01-14T18:12:32,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2025-01-15,87.9,75.2,80.4,96.4,75.2,83.5,73.4,81.0,0.002,100.0,4.17,rain,0.0,0.0,23.3,9.2,20.8,1010.6,72.6,7.1,128.3,11.1,5.0,10.0,2025-01-15T06:27:15,2025-01-15T18:12:59,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2025-01-16,87.2,76.7,80.8,97.4,76.7,84.0,73.8,80.2,0.0,0.0,0.0,rain,0.0,0.0,22.4,16.1,27.7,1010.4,60.2,7.1,133.5,11.3,5.0,30.0,2025-01-16T06:27:30,2025-01-16T18:13:26,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2025-01-17,91.2,75.3,81.7,97.1,75.3,84.1,71.6,74.1,0.0,0.0,0.0,,0.0,0.0,32.0,15.0,26.4,1009.0,39.0,5.9,220.8,18.9,8.0,10.0,2025-01-17T06:27:44,2025-01-17T18:13:52,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2025-01-18,87.9,75.3,79.9,97.0,75.3,82.5,74.0,83.5,0.019,100.0,4.17,rain,0.0,0.0,26.2,12.8,19.5,1008.6,68.6,6.3,158.5,13.7,6.0,30.0,2025-01-18T06:27:57,2025-01-18T18:14:18,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2025-01-19,80.7,75.3,77.0,87.4,75.3,77.5,74.9,93.8,0.456,100.0,12.5,rain,0.0,0.0,22.6,8.1,25.5,1009.5,91.2,6.5,54.9,4.7,2.0,10.0,2025-01-19T06:28:09,2025-01-19T18:14:43,0.67,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2025-01-20,89.7,74.9,81.1,100.5,74.9,84.1,73.1,78.6,0.028,100.0,4.17,rain,0.0,0.0,25.5,11.4,21.0,1008.7,66.4,7.1,184.3,16.1,8.0,30.0,2025-01-20T06:28:20,2025-01-20T18:15:08,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2025-01-21,88.7,75.3,79.6,95.7,75.3,81.2,69.9,72.8,0.038,100.0,8.33,rain,0.0,0.0,25.5,10.7,15.6,1009.1,68.7,7.2,168.6,14.6,7.0,10.0,2025-01-21T06:28:30,2025-01-21T18:15:32,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2025-01-22,80.7,75.3,77.7,85.8,75.3,78.2,72.2,83.8,0.002,100.0,4.17,rain,0.0,0.0,19.5,8.1,34.4,1009.5,72.5,5.9,93.0,8.1,5.0,10.0,2025-01-22T06:28:39,2025-01-22T18:15:56,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2025-01-23,89.7,73.5,79.2,100.5,73.5,81.2,73.5,83.9,0.21,100.0,8.33,rain,0.0,0.0,13.4,9.2,37.0,1008.8,64.5,8.6,232.3,19.8,8.0,10.0,2025-01-23T06:28:47,2025-01-23T18:16:19,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2025-01-24,81.7,74.4,76.3,85.2,74.4,76.6,71.1,84.4,0.0,0.0,0.0,rain,0.0,0.0,15.2,16.1,25.2,1009.2,77.8,6.3,146.9,12.6,7.0,10.0,2025-01-24T06:28:55,2025-01-24T18:16:41,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2025-01-25,86.4,74.1,79.3,94.1,74.1,81.0,71.1,77.3,0.121,100.0,4.17,rain,0.0,0.0,21.9,12.8,24.3,1008.9,80.1,6.5,152.5,13.0,6.0,30.0,2025-01-25T06:29:01,2025-01-25T18:17:03,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2025-01-26,89.0,75.5,81.3,95.0,75.5,83.9,71.4,73.1,0.001,100.0,4.17,rain,0.0,0.0,21.9,12.8,35.1,1008.5,50.6,5.7,187.5,16.1,7.0,30.0,2025-01-26T06:29:06,2025-01-26T18:17:24,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2025-01-27,87.2,75.4,80.2,90.5,75.4,81.3,66.4,64.0,0.0,0.0,0.0,,0.0,0.0,23.9,10.3,32.1,1008.5,51.3,6.2,158.5,13.7,6.0,10.0,2025-01-27T06:29:11,2025-01-27T18:17:45,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2025-01-28,83.4,73.5,78.7,87.4,73.5,80.0,68.7,72.2,0.0,0.0,0.0,rain,0.0,0.0,22.4,10.3,27.4,1009.9,78.9,4.2,92.6,8.0,4.0,10.0,2025-01-28T06:29:14,2025-01-28T18:18:04,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2025-01-29,87.9,76.4,79.9,98.0,76.4,82.2,70.6,73.7,0.007,100.0,4.17,rain,0.0,0.0,23.0,11.4,25.1,1009.7,78.2,4.6,189.3,16.2,7.0,30.0,2025-01-29T06:29:17,2025-01-29T18:18:24,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2025-01-30,87.9,75.3,80.8,98.4,75.3,84.6,74.2,81.0,0.124,100.0,8.33,rain,0.0,0.0,19.5,9.2,1.3,1009.3,64.9,5.8,192.7,16.6,8.0,75.0,2025-01-30T06:29:18,2025-01-30T18:18:42,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2025-01-31,89.7,77.1,81.6,101.7,77.1,85.7,74.3,79.6,0.035,100.0,4.17,rain,0.0,0.0,12.5,5.8,25.2,1008.9,50.0,6.8,226.4,19.6,9.0,60.0,2025-01-31T06:29:19,2025-01-31T18:19:00,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2025-02-01,88.9,75.3,82.2,100.0,75.3,86.2,73.1,75.5,0.003,100.0,4.17,rain,0.0,0.0,17.0,6.0,3.5,1009.7,45.2,7.4,245.2,21.1,9.0,30.0,2025-02-01T06:29:18,2025-02-01T18:19:17,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2025-02-02,92.5,73.5,82.9,100.0,73.5,84.7,68.5,64.7,0.0,0.0,0.0,,0.0,0.0,15.7,11.4,40.4,1009.2,31.4,7.2,278.5,24.1,10.0,30.0,2025-02-02T06:29:17,2025-02-02T18:19:33,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2025-02-03,89.7,75.2,82.3,96.6,75.2,84.8,68.5,64.0,0.0,0.0,0.0,,0.0,0.0,17.0,6.5,6.1,1010.6,40.0,7.1,262.9,22.6,9.0,10.0,2025-02-03T06:29:15,2025-02-03T18:19:49,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2025-02-04,88.5,72.8,80.3,95.8,72.8,82.6,68.9,69.2,0.0,0.0,0.0,,0.0,0.0,16.8,6.1,306.7,1010.6,37.0,6.1,273.6,23.5,9.0,10.0,2025-02-04T06:29:12,2025-02-04T18:20:04,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2025-02-05,89.7,73.5,81.5,95.0,73.5,83.9,70.1,70.4,0.0,0.0,0.0,rain,0.0,0.0,18.1,10.3,13.4,1009.6,43.1,5.2,203.9,17.5,9.0,30.0,2025-02-05T06:29:07,2025-02-05T18:20:19,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2025-02-06,89.7,73.5,82.1,98.8,73.5,85.6,71.0,70.5,0.0,0.0,0.0,,0.0,0.0,14.3,6.9,8.2,1008.9,18.6,4.9,255.5,22.0,9.0,30.0,2025-02-06T06:29:02,2025-02-06T18:20:32,0.28,Clear,Clear conditions throughout the day.,clear-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2025-02-07,89.8,75.3,82.6,95.2,75.3,84.7,68.5,63.9,0.0,0.0,0.0,,0.0,0.0,18.8,11.4,16.0,1010.2,31.1,5.1,278.2,24.1,10.0,10.0,2025-02-07T06:28:56,2025-02-07T18:20:45,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2025-02-08,93.2,73.6,82.8,95.4,73.6,83.0,61.6,51.2,0.0,0.0,0.0,,0.0,0.0,20.4,10.2,31.4,1010.1,26.9,6.2,269.8,23.3,9.0,10.0,2025-02-08T06:28:49,2025-02-08T18:20:57,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2025-02-09,93.0,73.6,82.5,96.2,73.6,83.1,64.8,57.7,0.0,0.0,0.0,,0.0,0.0,25.3,13.9,34.2,1009.6,32.1,5.5,274.3,23.7,10.0,10.0,2025-02-09T06:28:42,2025-02-09T18:21:09,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2025-02-10,90.0,69.9,81.3,95.0,69.9,82.8,65.9,61.4,0.0,0.0,0.0,rain,0.0,0.0,19.0,12.5,3.2,1011.3,20.2,6.6,280.7,24.2,10.0,10.0,2025-02-10T06:28:33,2025-02-10T18:21:20,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2025-02-11,91.5,75.3,82.9,100.4,75.3,86.2,70.6,67.9,0.0,0.0,0.0,rain,0.0,0.0,19.0,9.9,10.0,1011.6,32.4,6.9,284.2,24.5,10.0,30.0,2025-02-11T06:28:23,2025-02-11T18:21:30,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2025-02-12,89.7,77.1,83.3,102.4,77.1,88.4,73.3,72.4,0.0,0.0,0.0,,0.0,0.0,13.6,5.8,343.5,1011.0,41.0,7.5,254.9,22.0,9.0,60.0,2025-02-12T06:28:13,2025-02-12T18:21:39,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,remote,43466099999"
"Colombo, Western, Sri Lanka",2025-02-13,89.4,77.1,82.5,100.0,77.1,85.8,70.8,68.6,0.0,0.0,0.0,,0.0,0.0,18.6,9.2,347.5,1011.2,36.7,7.2,263.5,22.7,10.0,10.0,2025-02-13T06:28:01,2025-02-13T18:21:48,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2025-02-14,87.9,73.5,80.8,94.4,73.5,82.9,69.9,70.3,0.0,0.0,0.0,rain,0.0,0.0,15.0,7.1,325.1,1011.5,31.6,6.5,260.0,22.4,9.0,10.0,2025-02-14T06:27:49,2025-02-14T18:21:56,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2025-02-15,89.4,73.5,82.0,98.0,73.5,84.5,69.1,66.7,0.0,0.0,0.0,,0.0,0.0,17.2,13.9,327.9,1010.3,17.8,7.0,271.6,23.5,9.0,10.0,2025-02-15T06:27:36,2025-02-15T18:22:04,0.59,Clear,Clear conditions throughout the day.,clear-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2025-02-16,88.6,75.3,82.4,98.0,75.3,86.6,71.7,71.0,0.0,0.0,0.0,,0.0,0.0,17.0,8.1,305.6,1010.5,15.9,7.8,263.5,22.9,9.0,10.0,2025-02-16T06:27:23,2025-02-16T18:22:11,0.62,Clear,Clear conditions throughout the day.,clear-day,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2025-02-17,90.0,75.3,82.9,98.8,75.3,86.3,70.9,68.6,0.0,0.0,0.0,,0.0,0.0,20.8,6.9,340.9,1011.6,33.0,6.5,282.0,24.5,10.0,10.0,2025-02-17T06:27:08,2025-02-17T18:22:17,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2025-02-18,89.7,75.3,82.6,100.5,75.3,86.4,71.2,69.4,0.0,0.0,0.0,rain,0.0,0.0,14.1,6.3,342.5,1011.9,35.5,5.6,272.6,23.5,9.0,10.0,2025-02-18T06:26:53,2025-02-18T18:22:22,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2025-02-19,88.2,75.3,82.8,98.4,75.3,86.2,71.1,68.8,0.0,0.0,0.0,,0.0,0.0,16.8,6.7,335.7,1010.6,36.8,5.7,267.4,23.3,9.0,10.0,2025-02-19T06:26:36,2025-02-19T18:22:27,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
